description,price,star_rating,review_count,url
"Redragon K585 DITI One-Handed RGB Mechanical Gaming Keyboard, Type-C Wired Professional Gaming Keypad with 7 Onboard Macro Keys, Detachable Wrist Rest, Linear Red Switch, 42 Keys",$44.99,4.4 out of 5 stars,"7,115",https://www.amazon.com/Redragon-One-Handed-Mechanical-Professional-Detachable/dp/B099W79T6N/ref=sr_1_132?keywords=mechanical+keyboard&qid=1672435505&sr=8-132
"G-LAB Combo Carbon Pack Wired Keyboard and Mouse Gamer RGB Pack – Backlit Mechanical LED Gaming Keyboard, Blue Switches, QWERTY, Anti-Ghosting + Gaming Mouse with RGB - 6 Buttons 7200 DPI PC/PS5",$29.99,4.6 out of 5 stars,45,https://www.amazon.com/G-LAB-Combo-Carbon-Wired-Keyboard/dp/B099NQB8PK/ref=sr_1_133?keywords=mechanical+keyboard&qid=1672435505&sr=8-133
AK515 Wired Mechanical Gaming Keyboard – Brown Switches - PBT Keycaps – Blue-White Matching – White Backlit - Magnetic Suction Panel - Multimedia Keys Roller – for Windows Computer Office Gaming PC,$59.99,4.7 out of 5 stars,42,https://www.amazon.com/AJAZZ-AK515-Mechanical-Gaming-Keyboard/dp/B091V49VZP/ref=sr_1_134?keywords=mechanical+keyboard&qid=1672435505&sr=8-134
AK50 Wired Classic 104 Mechanical Gaming Keyboard – Blue Switches - PBT Keycaps – White-Grey Matching – White Backlit - Durable Aluminum Frame – for Windows Computer Office Gaming PC - Black,$49.99,4.6 out of 5 stars,268,https://www.amazon.com/Ajazz-AK50-Mechanical-Gaming-Keyboard/dp/B087V1QCY1/ref=sr_1_135?keywords=mechanical+keyboard&qid=1672435505&sr=8-135
"RedThunder K84 Mechanical Gaming Keyboard, 75% Ultra-Compact TKL Mini Keyboard, RGB Hot-Swappable Silent Red Switches for PC/MAC/PS4/PS5/XBOX Gamer (Grey/White)",$39.99,4.1 out of 5 stars,193,https://www.amazon.com/RedThunder-Mechanical-Keyboard-Ultra-Compact-Hot-Swappable/dp/B09WRGKP8P/ref=sr_1_136?keywords=mechanical+keyboard&qid=1672435505&sr=8-136
"CHONCHOW Wired Gaming Keyboard for Mac PC PS5 PS4 Xbox One Gamers, RGB Backlit LED Mechanical Feel Keyboard with Multimedia Keys Number Pad, 104 Keys USB Desktop Computer Windows Keyboard (Black)",$17.99,4.3 out of 5 stars,802,https://www.amazon.com/CHONCHOW-Keyboard-Anti-Ghosting-Ergonomic-Compatible/dp/B07XKZKBYW/ref=sr_1_137?keywords=mechanical+keyboard&qid=1672435505&sr=8-137
"Portable 60% Mechanical Gaming Keyboard,60 Percent Wired Gamer Keyboard with Blue Switches,LED Customization Backlit,61 Keys Ultra-Compact Mini Office Keyboard for PC/Mac/Xbox,Easy to Carry On Trip",$19.99,4.4 out of 5 stars,462,https://www.amazon.com/Portable-Mechanical-Keyboard-Customization-Ultra-Compact/dp/B09P4Q7K9X/ref=sr_1_138?keywords=mechanical+keyboard&qid=1672435505&sr=8-138
"BAKTH 7 Colors LED Backlit Gaming Keyboard, Mechanical Feeling and Waterproof, Illuminated USB Wired Keyboard for Pro PC Gamer or Office",$27.99,4.5 out of 5 stars,"1,167",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A09660792Y4RFID87QXB1&qualifier=1672435505&id=7766279950418659&widgetName=sp_mtf&url=%2FBAKTH-Keyboard-Mechanical-Waterproof-Illuminated%2Fdp%2FB07L2V8FT3%2Fref%3Dsr_1_139_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435505%26sr%3D8-139-spons%26psc%3D1
"i-rocks K73M Mechanical Gaming Keyboard with Media Control Knob, 107 Keys, PBT Keycaps, Multimedia Hotkeys, Detachable USB-C Cable (Cherry MX Brown Switches, Cyberpunk Blue)",$94.90,5.0 out of 5 stars,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A10040071OXK2GT3UQE79&qualifier=1672435505&id=7766279950418659&widgetName=sp_mtf&url=%2Fi-rocks-Mechanical-Multimedia-Detachable-Cyberpunk%2Fdp%2FB09KXR4CRC%2Fref%3Dsr_1_140_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435505%26sr%3D8-140-spons%26psc%3D1
"60% Wireless Mechanical Keyboard, RGB Backlit Rechargeable Gaming Keyboard, Blue Switch, Compact Small Multi-Device Bluetooth Keyboard, Portable Keyboard with Customization Light for PC Mac Gamer",$20.99,4.0 out of 5 stars,30,https://www.amazon.com/Mechanical-Rechargeable-Multi-Device-Bluetooth-Customization/dp/B09ZTMQSXY/ref=sr_1_141?keywords=mechanical+keyboard&qid=1672435505&sr=8-141
"SADES V2020 Wireless Keyboard and Mouse Combo, Colorful Wireless Keyboard with Round Keycaps,2.4GHz Dropout-Free Connection,Long Battery Life,Cute Wireless Mouse for PC/Laptop/Computer (MilkTea Color)",$42.99,4.5 out of 5 stars,"2,512",https://www.amazon.com/Gaming-Keyboard-SADES-Colorful-Adjustable/dp/B07BKWCYW6/ref=sr_1_142?keywords=mechanical+keyboard&qid=1672435505&sr=8-142
"Typewriter Style Mechanical Keyboard 87 Key Retro Punk Round Keycap LED Backlit USB Wired Gaming Keyboards with White LED Backlit, Round Keycaps for Windows/Mac/PC (Red Switch)",$29.99,5.0 out of 5 stars,11,https://www.amazon.com/Typewriter-Mechanical-Keyboard-Backlit-Keyboards/dp/B0B216Z1HR/ref=sr_1_144?keywords=mechanical+keyboard&qid=1672435505&sr=8-144
"LTC NB681 Nimbleback Wired 65% Mechanical Keyboard, RGB Backlit Ultra-Compact 68 Keys Gaming Keyboard with Hot-Swappable Switch and Stand-Alone Arrow/Control Keys (Hot Swappable Red Switch, Black)",$59.99,4.6 out of 5 stars,803,https://www.amazon.com/LTC-NB681-Ultra-Compact-Hot-Swappable-Stand-Alone/dp/B09G734VJR/ref=sr_1_145?keywords=mechanical+keyboard&qid=1672435505&sr=8-145
ROCCAT Magma Silent Membrane Switch PC Gaming Keyboard with 5 Zone/10 LED AIMO RGB Top Plate and Detachable Palm Rest - Black,$59.95,4.6 out of 5 stars,399,https://www.amazon.com/ROCCAT-Membrane-Ergonomic-Detachable-Compatible/dp/B093MH824D/ref=sr_1_146?keywords=mechanical+keyboard&qid=1672435505&sr=8-146
Razer BlackWidow Lite TKL Tenkeyless Mechanical Keyboard : Orange Key Switches - Tactile & Silent - White Individual Key Lighting - Compact Design - Detachable Cable - Classic Black,$49.99,4.6 out of 5 stars,"1,874",https://www.amazon.com/Razer-BlackWidow-Lite-Detachable-Tenkeyless/dp/B07JGDDWDN/ref=sr_1_147?keywords=mechanical+keyboard&qid=1672435505&sr=8-147
Newmen GM840 75% Percent Keyboard Wireless Bluetooth/2.4G/Wired Compact 84 Keys Hot Swappable Mechanical Keyboard RGB Backlit Anti-Ghosting Gaming Keyboard for Win/Mac PC(Gateron Brown Switch),$63.99,4.5 out of 5 stars,14,https://www.amazon.com/Newmen-Bluetooth-Swappable-Mechanical-Anti-Ghosting/dp/B0BJ89BY3Z/ref=sr_1_148?keywords=mechanical+keyboard&qid=1672435505&sr=8-148
"Ambesonne Typewriter Mouse Pad, Nostalgic Illustration of Old Mechanical Keyboard, Rectangle Non-Slip Rubber Mousepad, Standard Size, Grey Champagne",$16.95,4.6 out of 5 stars,298,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A04021973KTOLLHC2VG2I&qualifier=1672435505&id=7766279950418659&widgetName=sp_btf&url=%2FAmbesonne-Typewriter-Nostalgic-Illustration-Mechanical%2Fdp%2FB07Q5MJWRL%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435505%26sr%3D8-149-spons%26psc%3D1%26smid%3DA257RQ85BTUV7H
"havit Mechanical Keyboard and Mouse Combo RGB Gaming 104 Keys Blue Switches Wired USB Keyboards with Detachable Wrist Rest, Programmable Gaming Mouse for PC Gamer Computer Desktop (Black)",$59.99,4.5 out of 5 stars,"11,067",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A01558191LZ960EFREJLJ&qualifier=1672435505&id=7766279950418659&widgetName=sp_btf&url=%2FMechanical-Keyboard-Keyboards-Detachable-Programmable%2Fdp%2FB07QS6MG8B%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435505%26sr%3D8-150-spons%26psc%3D1%26smid%3DA3TJEO884AOUB3
"DANSHER Percent 70% Mechanical Gaming Keyboard,81Keys Wired Mechanical Keyboard LED Backlit Compact Office Keyboard with Blue Switch fo rWindows Laptop PC Mac(Blue & White/Blue Switches)",$36.99,nan,nan,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A03835773LDN6C5TT0RH7&qualifier=1672435507&id=2164147757276307&widgetName=sp_atf_next&url=%2FDANSHER-Mechanical-Keyboard-rWindows-Switches%2Fdp%2FB0BLTPLPM7%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435507%26sr%3D8-145-spons%26psc%3D1
Qisan Mechanical Gaming Keyboard PBT Keycaps Gateron Blue Switch Mini 69 Keys(60%) Wired Keyboard with White Backlit UK QWERTY Layout Gaming Keyboard for Gaming Office,$63.98,4.1 out of 5 stars,29,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07355701CMZUA8XWY2I0&qualifier=1672435507&id=2164147757276307&widgetName=sp_atf_next&url=%2FQisan-Mechanical-Keyboard-Keycaps-Office-White%2Fdp%2FB07VBFKNY1%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435507%26sr%3D8-146-spons%26psc%3D1
"GK98 Wireless Gaming Keyboard,2.4G Rechargeable RGB Gaming Keyboard,RGB Backlit Ergonomic 98 Keys Mechanical Feeling Keyboard for Windows Mac PC Xbox PS4 Gamers(GreyWhite)",$26.99,4.1 out of 5 stars,602,https://www.amazon.com/Wireless-Rechargeable-Ergonomic-Mechanical-GreyWhite/dp/B09NR5JNXG/ref=sr_1_147?keywords=mechanical+keyboard&qid=1672435507&sr=8-147
Redragon S117 Gaming Keyboard Mouse Combo Mechanical RGB Rainbow Backlit Keyboard Brown Switches RGB Gaming Mouse for Windows PC Gamers (104 Keys),$39.99,4.5 out of 5 stars,209,https://www.amazon.com/Redragon-Keyboard-Mechanical-Rainbow-Switches/dp/B085TD353P/ref=sr_1_148?keywords=mechanical+keyboard&qid=1672435507&sr=8-148
"Anivia True Mechanical Gaming Keyboard, Classic Wired USB Keyboard with Blue Switches, 87 Keys Waterproof Keyboard for PC Laptop PS4 PS5 Xbox, RGB Rainbow Red Backlit",$27.99,4.5 out of 5 stars,42,https://www.amazon.com/Anivia-Mechanical-Keyboard-Switches-Waterproof/dp/B0B9WMZZHD/ref=sr_1_149?keywords=mechanical+keyboard&qid=1672435507&sr=8-149
"Redragon K628 PRO 75% 3-Mode Wireless RGB Gaming Keyboard, 78 Keys Hot-Swappable Compact Mechanical Keyboard w/Hot-Swap Free-Mod PCB Socket, Dedicated Arrow Keys & Numpad, Red Switch",$59.99,4.1 out of 5 stars,82,https://www.amazon.com/Redragon-K628-PRO-Hot-Swappable-Mechanical/dp/B09ZNQMWH6/ref=sr_1_150?keywords=mechanical+keyboard&qid=1672435507&sr=8-150
"iLovBee i61 60 Percent Wired Keyboard Mechanical, Hot Swappable Compact RGB Gaming Keyboard, 61 Keys Mini Keyboard with Red Switch for PC/Mac Gamer, Software Supported, Grey-White",$31.99,4.6 out of 5 stars,117,https://www.amazon.com/iLovBee-i61-Mechanical-Swappable-Grey-White/dp/B0B1TMSGQ4/ref=sr_1_151?keywords=mechanical+keyboard&qid=1672435507&sr=8-151
"RK ROYAL KLUDGE RK68 Wireless Hot Swappable 65% Mechanical Keyboard, 68 Keys Compact Bluetooth Gaming Keyboard with Stand-Alone Arrow/Control Keys, Black, Tactile Brown Switch",$54.99,4.5 out of 5 stars,"1,465",https://www.amazon.com/RK-ROYAL-KLUDGE-Hot-Swappable-Stand-Alone/dp/B096X9VM3X/ref=sr_1_152?keywords=mechanical+keyboard&qid=1672435507&sr=8-152
"MSI Vigor GK50 Low Profile RGB Mechanical Gaming Keyboard, Kailh White Low Profile Switches, Brushed Aluminum Design, Ergonomic Keycap Design, RGB Mystic Light",$110.00,4.8 out of 5 stars,402,https://www.amazon.com/MSI-Low-Profile-Vigor-GK50/dp/B07ZLF8SHW/ref=sr_1_153?keywords=mechanical+keyboard&qid=1672435507&sr=8-153
"RisoPhy RGB Wireless Keyboard,60% Mechanical Gaming Keyboard with Metal Base,2.4G/Type-C/Bluetooth Keyboard with Low Profile Clicky Blue Switches,Programmable 60 Percent Keyboard for Ipad,PC,Mac,Xbox",$59.99,4.3 out of 5 stars,47,https://www.amazon.com/RisoPhy-Wireless-Mechanical-Bluetooth-Programmable/dp/B0B1M3D37H/ref=sr_1_154?keywords=mechanical+keyboard&qid=1672435507&sr=8-154
"Qwecfly Gaming Keyboard RGB Wired Customized Backlit, 9 Dedicate Multimedia Keys, Full Size Keyboard with Ergonomic Wrist Rest, 26 Anti-ghosting Keys for PC, Laptop, Gamer",$39.99,4.3 out of 5 stars,110,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A0043238Q4SKOJPTNZ1S&qualifier=1672435507&id=2164147757276307&widgetName=sp_mtf&url=%2FKeyboard-Customized-Multimedia-Ergonomic-Anti-ghosting%2Fdp%2FB09HCP36MF%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435507%26sr%3D8-155-spons%26psc%3D1
"EDJO Bluetooth Mechanical Keyboard 60%, Wireless/Wired Mechanical Gaming Keyboard with Red Switches and Backlit, Ultra-Compact 60 Percent Computer Keyboard for Windows, Mac OS",$45.99,4.7 out of 5 stars,113,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A10360512IGX1MS69ZRER&qualifier=1672435507&id=2164147757276307&widgetName=sp_mtf&url=%2FBluetooth-Mechanical-Keyboard-EDJO-Ultra-Compact%2Fdp%2FB096VKLF4S%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435507%26sr%3D8-156-spons%26psc%3D1
"Black Shark 60% Mechanical Gaming Keyboard, RGB Backlit Mini Wired Keyboard with Blue Switches, Fully Programmable 61 Keys Compact Keyboard for Windows Laptop PC, Sixgill K4",$26.99,4.5 out of 5 stars,132,https://www.amazon.com/Black-Shark-Mechanical-Keyboard-Switches/dp/B09S62FYF1/ref=sr_1_157?keywords=mechanical+keyboard&qid=1672435507&sr=8-157
"ROYALAXE X ProtoArc R100 Wireless Mechanical Keyboard, Hot-swappable Wired/Bluetooth 5.0/2.4G Wireless Keyboard w/RGB Backlit for Windows & Mac, PBT Keycaps, Gateron G Yellow Pro Switch, Starry Cyan",$94.99,4.7 out of 5 stars,56,https://www.amazon.com/ROYALAXE-R100-Mechanical-Hot-swappable-Bluetooth/dp/B0B5X9GR3N/ref=sr_1_158?keywords=mechanical+keyboard&qid=1672435507&sr=8-158
"Snpurdiri 60% Wired Mechanical Keyboard, Mini Gaming Keyboard with 61 Blue Switches Keys for PC, Windows XP, Win 7, Win 10 (Red-Black, Blue Switches)",$26.99,4.5 out of 5 stars,372,https://www.amazon.com/Snpurdiri-Mechanical-Keyboard-Switches-Red-Black/dp/B0B3CMY11Z/ref=sr_1_159?keywords=mechanical+keyboard&qid=1672435507&sr=8-159
"Punkston TK104 Mechanical Gaming Keyboard, RGB Rainbow Backlit 104 Keys Anti-Ghosting PC Gaming Wired Keyboard with Metal Panel (Red Switch, Black)",$21.99,4.4 out of 5 stars,249,https://www.amazon.com/Punkston-Mechanical-Keyboard-Rainbow-Anti-Ghosting/dp/B09NBNJ3PS/ref=sr_1_160?keywords=mechanical+keyboard&qid=1672435507&sr=8-160
"EDJO Bluetooth Mechanical Keyboard 60%, Wireless/Wired Mechanical Gaming Keyboard with Red Switches and Backlit, Ultra-Compact 60 Percent Computer Keyboard for Windows, Mac OS",$45.99,4.7 out of 5 stars,113,https://www.amazon.com/Bluetooth-Mechanical-Keyboard-EDJO-Ultra-Compact/dp/B096VKLF4S/ref=sr_1_161?keywords=mechanical+keyboard&qid=1672435507&sr=8-161
"68 Keys Wired Compact Mechanical Gaming Keyboard with Audible Click Sound Blue Switches, TEWELL Rainbow Backlit Portable Computer Keyboard for Windows Gaming PC",$39.99,4.1 out of 5 stars,60,https://www.amazon.com/Mechanical-Keyboard-Switches-TEWELL-Portable/dp/B09B9MSTFJ/ref=sr_1_163?keywords=mechanical+keyboard&qid=1672435507&sr=8-163
"Mechanical Gaming Keyboard, Wired USB Adjustable Backlight Keyboard, MageGee New Mechanical Storm 100% Anti-ghosting Keyboard with Blue Switches for Windows PC/MAC Games (White)",$26.99,4.6 out of 5 stars,942,https://www.amazon.com/Mechanical-Adjustable-Backlight-MageGee-Anti-ghosting/dp/B08V4DZ14F/ref=sr_1_164?keywords=mechanical+keyboard&qid=1672435507&sr=8-164
"i-rocks K71M Mechanical Gaming Keyboard with Media Control Knob (Gateron Red Switches, Black)",$84.90,4.7 out of 5 stars,155,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0799199YQ3MF2BW2KU9&qualifier=1672435507&id=2164147757276307&widgetName=sp_btf&url=%2Fi-rocks-Mechanical-Keyboard-Control-Switches%2Fdp%2FB09R93PCT2%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435507%26sr%3D8-165-spons%26psc%3D1
"E-YOOSO Mechanical Keyboard, Wired Compact LED Backlit Computer Keyboard with Number Pad, 89 Keys Mechanical Gaming Keyboard with Linear Red Switch for Windows/Mac, Laptop/PC",$39.99,4.0 out of 5 stars,35,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A06135493THE1I1JX17JJ&qualifier=1672435507&id=2164147757276307&widgetName=sp_btf&url=%2FYOOSO-Mechanical-Keyboard-Compact-Computer%2Fdp%2FB0B2NYXJJJ%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435507%26sr%3D8-166-spons%26psc%3D1
RK ROYAL KLUDGE RK98 Wireless Mechanical Keyboard Triple Mode 2.4G/BT5.1/USB-C 100 Keys Hot Swappable Brown Switches with Number Pad RGB Backlit 3750mAh Battery NKRO Gaming Keyboard Ergonomic Design,$79.99,4.7 out of 5 stars,46,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0969208467V3I73HKQ5&qualifier=1672435510&id=1435094578243219&widgetName=sp_atf_next&url=%2FRK-ROYAL-KLUDGE-Mechanical-Swappable%2Fdp%2FB0B87N1714%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435510%26sr%3D8-161-spons%26psc%3D1
"Mistel BAROCCO MD770 RGB LED Backlit TKL Split Mechanical Keyboard with Cherry MX Red Switch, Ergonomic Keyboard with Orange Letter PBT Double Shot Keycaps for Windows and Mac, Macro Support, ANSI",$181.99,4.2 out of 5 stars,76,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A05896262E6JTQIWYOWIQ&qualifier=1672435510&id=1435094578243219&widgetName=sp_atf_next&url=%2FMistel-BAROCCO-Mechanical-Keyboard-Ergonomic%2Fdp%2FB082FV7QMS%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435510%26sr%3D8-162-spons%26psc%3D1
"DIERYA DK63N 60% Wireless Wired Mechanical Gaming Keyboard, RGB Backlit Bluetooth Keyboard w/Arrow Keys, 63 Keys Ultra-Compact Keyboard Full Keys Programmable w/Brown Switch for Windows Laptop PC Mac",$37.99,4.4 out of 5 stars,"5,910",https://www.amazon.com/DIERYA-DK63N-Mechanical-Programmable-Anti-Ghosting/dp/B092DDFKDB/ref=sr_1_163?keywords=mechanical+keyboard&qid=1672435510&sr=8-163
"Redragon K618 Horus Wireless RGB Mechanical Keyboard, Bluetooth/2.4Ghz/Wired Tri-Mode Ultra-Thin Low Profile Gaming Keyboard w/No-Lag Cordless Connection, Dedicated Media Control & Linear Red Switch",$84.99,4.3 out of 5 stars,578,https://www.amazon.com/Redragon-Mechanical-Bluetooth-Ultra-Thin-Connection/dp/B098785CL3/ref=sr_1_164?keywords=mechanical+keyboard&qid=1672435510&sr=8-164
"LTC NB831 Wireless 75% Triple Mode BT5.0/2.4G/USB-C Wired Hot Swappable Mechanical Keyboard, 83-Keys Bluetooth RGB Compact Gaming Keyboard with Software (Hot Swappable Red Switch, White)",$89.99,4.5 out of 5 stars,26,https://www.amazon.com/LTC-Wireless-Swappable-Mechanical-Bluetooth/dp/B0B8ZMR4GR/ref=sr_1_165?keywords=mechanical+keyboard&qid=1672435510&sr=8-165
Razer BlackWidow V3 Mini HyperSpeed 65% Wireless Mechanical Gaming Keyboard: HyperSpeed Wireless Technology -Green Mechanical Switches- Tactile & Clicky - Phantom Pudding Keycaps - 200Hrs Battery Life,$119.99,4.3 out of 5 stars,"2,284",https://www.amazon.com/Razer-BlackWidow-HyperSpeed-Wireless-Mechanical/dp/B094L9HWGM/ref=sr_1_166?keywords=mechanical+keyboard&qid=1672435510&sr=8-166
"RK ROYAL KLUDGE RK71 Gaming Keyboard, The Newest 71-Key Design Wireless Keyboard, 3 Modes Connectivity Mechanical Keyboard, Individually Backlit RGB Keys, Programmable Macro Functionality- Red Switch",$64.99,4.8 out of 5 stars,44,https://www.amazon.com/ROYAL-KLUDGE-Connectivity-Individually-Functionality/dp/B0BCFQNJQD/ref=sr_1_167?keywords=mechanical+keyboard&qid=1672435510&sr=8-167
"TIETI Wired Mechanical Keyboard, B-2 Spirit Mini RGB Backlit Ultra-Compact 65% Layout 67Keys Gaming Keyboard, Hot Swappable Keyboard, Gateron Blue Switch",$99.99,nan,nan,https://www.amazon.com/TIETI-Mechanical-Keyboard-Ultra-Compact-Swappable/dp/B0BN2YB6NK/ref=sr_1_168?keywords=mechanical+keyboard&qid=1672435510&sr=8-168
"XVX Womier K61 Wired 60% Mechanical Keyboard PRO, Hot Swappable Dual RGB Backlit Keyboard, Gateron Switch Compact 61 Keys Gaming Keyboard, Pro Driver/Software Supported(Pudding keycaps, Red Switch)",$75.99,4.7 out of 5 stars,990,https://www.amazon.com/XVX-K61-PRO-Swappable-Mechanical/dp/B09TNV5JYS/ref=sr_1_169?keywords=mechanical+keyboard&qid=1672435510&sr=8-169
"CORSAIR K55 RGB PRO-Dynamic RGB Backlighting - Six Macro Keys with Elgato Stream Deck Software Integration-IP42 Dust and Spill Resistant-Detachable Palm Rest-Dedicated Media and Volume Keys, Black",$49.88,4.7 out of 5 stars,"1,664",https://www.amazon.com/CORSAIR-K55-RGB-PRO-Backlighting/dp/B08Y681W3X/ref=sr_1_170?keywords=mechanical+keyboard&qid=1672435510&sr=8-170
"AULA 60 Percent Wired Mechanical Keyboard, Hot Swappable Compact RGB Gaming Keyboards-Black&Grey",$38.99,nan,nan,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0679689V9AHY772V8FL&qualifier=1672435510&id=1435094578243219&widgetName=sp_mtf&url=%2FAULA-Mechanical-Keyboard-Swappable-Keyboards-Black%2Fdp%2FB0BMGBWQ44%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435510%26sr%3D8-171-spons%26psc%3D1
"HUO JI 65% RGB Gaming Keyboard, E-YOOSO Z-686 Wired 68 Keys Mechanical Keyboard, Linear Red Switches, Pro Software Supported, Detachable USB-C Cable, Separate Arrow Keys - White/Blue",$24.99,4.5 out of 5 stars,84,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A01002533O4O2RCENX25H&qualifier=1672435510&id=1435094578243219&widgetName=sp_mtf&url=%2FHUO-JI-Mechanical-Supported-Detachable%2Fdp%2FB0BHWTTPV6%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435510%26sr%3D8-172-spons%26psc%3D1
"Womier WK61 60% Keyboard, Hot-Swappable Keyboard Ultra-Compact RGB Gaming Mechanical Keyboard w/Pudding Keycaps, Linear Red Switch, Pro Driver/Software Supported - Glacier Blue",$45.99,4.6 out of 5 stars,302,https://www.amazon.com/Womier-WK61-Mechanical-Hot-Swappable-Ultra-Compact/dp/B09W22Y2Y7/ref=sr_1_173?keywords=mechanical+keyboard&qid=1672435510&sr=8-173
"Wireless Mechanical Keyboard RK100 Pro, RK ROYAL KLUDGE 2.4G Bluetooth Wired Mechanical Gaming Keyboard 100 Keys CNC Frame, RGB Hot Swappable Keyboard for Windows Mac w/Software, Gateron Brown Switch",$79.99,4.2 out of 5 stars,108,https://www.amazon.com/RK-ROYAL-KLUDGE-Mechanical-Keyboard/dp/B0979Y3M5Y/ref=sr_1_174?keywords=mechanical+keyboard&qid=1672435510&sr=8-174
"Fogruaden 60% Mechanical Keyboard, 61 Keys Gaming Keyboard, RGB Backlit, Compact 60 Percent Wired Keyboard for Win/Mac PC Gamer, Easy to Carry on Trip (Blue,Blue Switch)",$34.99,4.5 out of 5 stars,123,https://www.amazon.com/Fogruaden-Mechanical-Keyboard-Backlit-Compact/dp/B09XJSYMGY/ref=sr_1_175?keywords=mechanical+keyboard&qid=1672435510&sr=8-175
"NPET K61 60% Mechanical Gaming Keyboard, RGB Backlit Ultra-Compact Wired Keyboard with Clicky Blue Switches for Computer/Laptop (68 Keys, White)",$17.99,4.6 out of 5 stars,101,https://www.amazon.com/NPET-Mechanical-Keyboard-Ultra-Compact-Computer/dp/B094Z7VNJ1/ref=sr_1_176?keywords=mechanical+keyboard&qid=1672435510&sr=8-176
"Dacoity Gaming Keyboard, 104 Keys All-Metal Panel, Rainbow LED Backlit Quiet Computer Keyboard, Wrist Rest, Multimedia Keys, Anti-ghosting Keys, Waterproof Light Up USB Wired Keyboard for PC Mac Xbox",$29.99,4.6 out of 5 stars,451,https://www.amazon.com/All-Metal-Dacoity-Multimedia-Anti-ghosting-Waterproof/dp/B09TZWLFLY/ref=sr_1_177?keywords=mechanical+keyboard&qid=1672435510&sr=8-177
PWNAGE Ultra Custom Gaming Keyboard - Full Size RGB - USB C Mechanical Keyboard Hot Swappable Switches & PBT Keycaps - White Metal Top Plate - Tactile Brown Switches,$69.99,4.2 out of 5 stars,52,https://www.amazon.com/Pwnage-Ultra-Custom-Mechanical-Keyboard/dp/B09X27GG2H/ref=sr_1_178?keywords=mechanical+keyboard&qid=1672435510&sr=8-178
